INPC_General,INPC_Sub,Day,Month,Year,cp_TOTAL,cp_Nacional,cp_Bienes,cp_Servicios,cp_Importado ,cp_Bienes.1,ifb_TOTAL,ifb_Construcción,ifb_    Residencial,ifb_    No residencial,ifb_Maquinaria y equipo,ifb_Nacional,ifb_Equipo de transporte,"ifb_Maquinaria, equipo y otros bienes",ifb_Importado,ifb_Equipo de transporte.1,"ifb_Maquinaria, equipo y otros bienes.1",igae_Indicador Global de la Actividad Económica,igae_Actividades primarias,igae_Actividades secundarias,igae_21 Minería ,"igae_22 Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final",igae_23 Construcción ,igae_31-33 Industrias manufactureras ,igae_Actividades terciarias,igae_43 Comercio al por mayor,igae_46 Comercio al por menor,"igae_48-49-51 Transportes, correos y almacenamiento; Información en medios masivos ",igae_52-53 Servicios financieros y de seguros; Servicios inmobiliarios y de alquiler de bienes muebles e intangibles ,"igae_54-55-56 Servicios profesionales, científicos y técnicos; Corporativos; Servicios de apoyo a los negocios y manejo de desechos y servicios de remediación",igae_61-62 Servicios educativos; Servicios de salud y de asistencia social ,"igae_71-81 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos; Otros servicios excepto actividades gubernamentales",igae_72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas ,"igae_93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",ivf_TOTAL,ivf_Minería ,ivf_Extracción de petróleo y gas ,"ivf_Minería de minerales metálicos y no metálicos, excepto petróleo y gas",ivf_Servicios relacionados con la minería ,"ivf_Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final","ivf_Generación, transmisión y distribución de energía eléctricaMÉX.",ivf_Suministro de agua y suministro de gas por ductos al consumidor finalMÉX.,ivf_Construcción ,ivf_Edificación ,ivf_Construcción de obras de ingeniería civil,ivf_Trabajos especializados para la construcción ,ivf_Industrias manufactureras ,ivf_Industria alimentaria ,ivf_Industria de las bebidas y del tabaco ,ivf_Fabricación de insumos textiles y acabado de textiles,"ivf_Fabricación de productos textiles, excepto prendas de vestir",ivf_Fabricación de prendas de vestir ,"ivf_Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",ivf_Industria de la madera ,ivf_Industria del papel ,ivf_Impresión e industrias conexas ,ivf_Fabricación de productos derivados del petróleo y del carbón ,ivf_Industria química ,ivf_Industria del plástico y del hule ,ivf_Fabricación de productos a base de minerales no metálicos ,ivf_Industrias metálicas básicas ,ivf_Fabricación de productos metálicos ,ivf_Fabricación de maquinaria y equipo ,"ivf_Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos ","ivf_Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",ivf_Fabricación de equipo de transporte ,"ivf_Fabricación de muebles, colchones y persianas",ivf_Otras industrias manufactureras ,pobreza_CA Rural,pobreza_CA Urbano,pobreza_CANA Rural,pobreza_CANA Urbano,DJA_DJIA,gasolina_Gas87,gasolina_Gas91,gasolina_Diesel,peso_SF63528,petroleo_Mezcla_Mexicana,petroleo_WTI,petroleo_BRENT,petroleo_CGPE,petroleo_Mezcla_Mexicana-WTI,petroleo_Mezcla_Mexicana/WTI,petroleo_Mezcla_Mexicana-BRENT,petroleo_Mezcla_Mexicana/BRENT,petroleo_Mezcla_Mexicana-CGPE,petroleo_Mezcla_Mexicana/CGPE,petroleo_WTI-Mezcla_Mexicana,petroleo_WTI/Mezcla_Mexicana,petroleo_WTI-BRENT,petroleo_WTI/BRENT,petroleo_WTI-CGPE,petroleo_WTI/CGPE,petroleo_BRENT-Mezcla_Mexicana,petroleo_BRENT/Mezcla_Mexicana,petroleo_BRENT-WTI,petroleo_BRENT/WTI,petroleo_BRENT-CGPE,petroleo_BRENT/CGPE,petroleo_CGPE-Mezcla_Mexicana,petroleo_CGPE/Mezcla_Mexicana,petroleo_CGPE-WTI,petroleo_CGPE/WTI,petroleo_CGPE-BRENT,petroleo_CGPE/BRENT,weekly-economic-index.csv_WEI,weekly-economic-index.csv_WEI29,weekly-economic-index.csv_WEI28
75.760262034978,79.140086613062,15,4,2011,95.2529504080724,96.6131955980579,100.986902182851,92.3624515830583,83.071269493532,83.071269493532,94.8924730921021,100.176911928494,101.996351254105,98.527912145976,87.9055685859551,91.8476153358781,85.7748951364353,100.126192109931,84.7216884835785,69.273821305041,87.0242435338097,93.459297541339,85.8741414168129,96.157516685981,99.7620322741766,97.9589064402379,97.2392695957553,94.219095008175,92.7189652684546,88.5697241684053,94.0190555618144,90.8718756182905,90.9306487495118,93.6712691566507,97.2569692354341,94.0601806982005,93.8029683419077,96.4056614443035,0.5833501376909078,0.2145014160757075,0.0809437605258311,6.440874701374688,-2.444079718261205,0.5565595628467257,0.6104401291294081,0.5563912915585112,5.569199604645148,7.911929141220475,-0.7302694147691025,5.3579761029247,-0.789321046522351,0.3471079943810906,0.5297500951200851,0.1424264441094003,-0.0623643687319597,7.879580055547475,6.408114019935529,-0.9304989185230594,-0.5091624990431587,-1.8741601123544949,-3.526242520381617,3.275245419502615,-0.0068735686490573,2.2184690129138485,1.4393542035592066,1.3155053521578752,-2.0770649124289275,1.3850829225085626,-0.0188290631094822,-8.69335429125153,0.3005758494611266,0.3622055787703582,736.8340622078352,1039.5572644519032,1403.6741834525033,2211.462540854385,12341.83,0.0,0.0,0.0,11.709,110.96,109.22,125.49,65.4,1.7399999999999949,1.7399999999999949,-14.53,-14.53,45.55999999999999,45.55999999999999,-1.7399999999999949,-1.7399999999999949,-16.269999999999996,-16.269999999999996,43.81999999999999,43.81999999999999,14.53,14.53,16.269999999999996,16.269999999999996,60.08999999999999,60.08999999999999,-45.55999999999999,-45.55999999999999,-43.81999999999999,-43.81999999999999,-60.08999999999999,-60.08999999999999,0.0,0.0,0.0
75.192319249955,79.196316327061,1,5,2011,95.8089592431606,97.1120796695589,101.896100555694,92.5269264981477,85.8990181700241,85.8990181700241,96.9428492713964,100.587928627251,99.7129567858073,99.8327444468798,91.2220168926196,95.1933925594991,95.01783245793,97.0950183241543,88.566921650045,81.5878997005802,88.7077895321069,94.5392182222062,87.4565876213573,96.9458997004322,99.3774022088861,97.2100793955068,97.1664691728382,95.5100707986853,93.7491317567367,94.1814990697816,96.7968995699053,91.5379545017972,90.7423737537653,93.8473235270767,97.5535884870877,94.1514987950837,93.5850073986718,95.8409191195945,0.8198870370433875,-0.3855475440129652,-0.5919854910734434,-1.6583556746560868,1.3510332736260675,-0.7644297715674653,-0.9816449397826554,-0.4103739744291235,-0.0748673074363326,-0.7163864740043824,0.9701333167174696,-2.4887065805911823,1.3701848764290148,-0.5815115011943539,5.040371812839206,-1.079363711600856,-0.8767357320796476,-1.0045985187366546,-3.589658828498976,9.67253438896205,2.228248154706169,-0.0062316323855671,-9.008744301261451,-1.2050271998976236,1.5344052686251386,-0.4262584142488923,1.5784874536741045,-2.090020712693097,4.678185501598708,-0.8672003983935528,-1.6511335461312004,9.715622988538096,-7.674973991269251,1.2348459602831374,715.6583861379472,1020.8179040254424,1374.8997793915592,2178.730934458719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.125458260713,79.323395856181,15,5,2011,95.8089592431606,97.1120796695589,101.896100555694,92.5269264981477,85.8990181700241,85.8990181700241,96.9428492713964,100.587928627251,99.7129567858073,99.8327444468798,91.2220168926196,95.1933925594991,95.01783245793,97.0950183241543,88.566921650045,81.5878997005802,88.7077895321069,94.5392182222062,87.4565876213573,96.9458997004322,99.3774022088861,97.2100793955068,97.1664691728382,95.5100707986853,93.7491317567367,94.1814990697816,96.7968995699053,91.5379545017972,90.7423737537653,93.8473235270767,97.5535884870877,94.1514987950837,93.5850073986718,95.8409191195945,0.8198870370433875,-0.3855475440129652,-0.5919854910734434,-1.6583556746560868,1.3510332736260675,-0.7644297715674653,-0.9816449397826554,-0.4103739744291235,-0.0748673074363326,-0.7163864740043824,0.9701333167174696,-2.4887065805911823,1.3701848764290148,-0.5815115011943539,5.040371812839206,-1.079363711600856,-0.8767357320796476,-1.0045985187366546,-3.589658828498976,9.67253438896205,2.228248154706169,-0.0062316323855671,-9.008744301261451,-1.2050271998976236,1.5344052686251386,-0.4262584142488923,1.5784874536741045,-2.090020712693097,4.678185501598708,-0.8672003983935528,-1.6511335461312004,9.715622988538096,-7.674973991269251,1.2348459602831374,715.6583861379472,1020.8179040254424,1374.8997793915592,2178.730934458719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.084139671855,79.355358235157,1,6,2011,95.9129412792309,97.1081573593688,101.690913807043,92.7389569551079,85.567656796633,85.567656796633,101.17462226608,106.711019462738,110.715251369285,103.342423372315,92.2195578186294,95.4889096152747,92.8100852272056,101.517669827685,89.2843890465851,84.2249977866748,89.8116251736252,95.0753309286626,80.234461021435,97.8619507200493,99.6762866125346,97.9284956539125,103.19113613897,95.0438316920434,94.1579683204658,94.4719218335291,96.7210994249121,91.4920748618307,91.2022594280396,94.6991582150106,97.6628679883738,94.226252619352,94.3698883004515,96.5982458620077,0.9449095035971132,0.3007569095238249,0.1845627554594164,2.382944335735093,3.3475156201215217,0.7390347409169218,0.8472573741400646,0.3951563431550342,6.2003559637586525,8.733996176433067,1.845601668297836,0.0936514363210294,-0.4881570108189348,0.6971641274261087,-2.441719331463399,-1.2713159118142523,-0.6776940206862259,-2.8876716715528272,-2.239903350162276,-3.5727122906526243,-1.7589690695233084,-1.808466139723808,4.739514988182059,0.6462367299425509,-1.924960452901625,-0.5939182549334787,-1.2279379819133074,0.3292309354254064,0.4634176232953368,0.905194325637515,-0.930478132585466,-1.7944449807481,4.443400956178323,-1.394708414415069,700.9971377348072,1006.5062362063608,1361.7981077626628,2166.449132852813,12290.14,0.0,0.0,0.0,11.6277,105.12,100.32,117.0,65.4,4.800000000000011,4.800000000000011,-11.879999999999995,-11.879999999999995,39.72,39.72,-4.800000000000011,-4.800000000000011,-16.680000000000007,-16.680000000000007,34.91999999999999,34.91999999999999,11.879999999999995,11.879999999999995,16.680000000000007,16.680000000000007,51.6,51.6,-39.72,-39.72,-34.91999999999999,-34.91999999999999,-51.6,-51.6,0.0,0.0,0.0
75.226125368111,79.471092338955,15,6,2011,95.9129412792309,97.1081573593688,101.690913807043,92.7389569551079,85.567656796633,85.567656796633,101.17462226608,106.711019462738,110.715251369285,103.342423372315,92.2195578186294,95.4889096152747,92.8100852272056,101.517669827685,89.2843890465851,84.2249977866748,89.8116251736252,95.0753309286626,80.234461021435,97.8619507200493,99.6762866125346,97.9284956539125,103.19113613897,95.0438316920434,94.1579683204658,94.4719218335291,96.7210994249121,91.4920748618307,91.2022594280396,94.6991582150106,97.6628679883738,94.226252619352,94.3698883004515,96.5982458620077,0.9449095035971132,0.3007569095238249,0.1845627554594164,2.382944335735093,3.3475156201215217,0.7390347409169218,0.8472573741400646,0.3951563431550342,6.2003559637586525,8.733996176433067,1.845601668297836,0.0936514363210294,-0.4881570108189348,0.6971641274261087,-2.441719331463399,-1.2713159118142523,-0.6776940206862259,-2.8876716715528272,-2.239903350162276,-3.5727122906526243,-1.7589690695233084,-1.808466139723808,4.739514988182059,0.6462367299425509,-1.924960452901625,-0.5939182549334787,-1.2279379819133074,0.3292309354254064,0.4634176232953368,0.905194325637515,-0.930478132585466,-1.7944449807481,4.443400956178323,-1.394708414415069,700.9971377348072,1006.5062362063608,1361.7981077626628,2166.449132852813,11897.27,0.0,0.0,0.0,11.8751,102.98,94.85,119.82,65.4,8.13000000000001,8.13000000000001,-16.83999999999999,-16.83999999999999,37.58,37.58,-8.13000000000001,-8.13000000000001,-24.97,-24.97,29.44999999999999,29.44999999999999,16.83999999999999,16.83999999999999,24.97,24.97,54.41999999999999,54.41999999999999,-37.58,-37.58,-29.44999999999999,-29.44999999999999,-54.41999999999999,-54.41999999999999,0.0,0.0,0.0
75.463519442274,79.584593646412,1,7,2011,96.4686320125224,97.8491730274746,102.229489912893,93.3121869011725,84.7883601846043,84.7883601846043,98.8565509083286,103.002051552587,104.179089796209,103.429000191326,92.1903691268242,94.4313911423618,87.7060823864635,104.022088111929,90.313436787731,93.4925060265154,90.1528213509412,95.5258442393849,94.1814182552119,97.9007699117088,99.568486588743,97.3916015820551,98.8305870537522,95.9964470840375,94.4167685612919,92.5661448235062,97.5861253290477,92.2238727300598,91.5357978979514,94.4990523753107,97.5214207391008,94.7739686124099,94.4386181422458,96.6918018429561,0.0396672980396362,-0.1081501202092716,-0.5031410805064418,-2.070176481371222,-1.603875317199266,-0.548251117585663,-0.5911770871271593,-0.4044126834539918,-4.22570120688015,-4.848490886567514,-0.3308967234046167,0.6346509282501023,1.0022906011204702,1.5552386414580122,-2.749069913028279,-0.4699098465508089,2.750433763522153,0.5252449233229761,-2.8108414051646102,-3.8701500390097454,-0.4337609701208333,-7.546216880444634,1.466586836298256,-0.4264777167849787,1.741704417843759,-1.5719102812662644,3.7518073490591552,2.2859637700351154,-1.586653966648366,-0.1640739134726065,3.5005877511421035,4.209373711647424,-17.70286933212899,-1.3365480648718564,712.3853703626465,1018.0978484914484,1373.9062796499709,2178.793003094684,12582.77,0.0,0.0,0.0,11.6368,100.79,94.83,110.38,65.4,5.960000000000008,5.960000000000008,-9.58999999999999,-9.58999999999999,35.39,35.39,-5.960000000000008,-5.960000000000008,-15.549999999999995,-15.549999999999995,29.429999999999996,29.429999999999996,9.58999999999999,9.58999999999999,15.549999999999995,15.549999999999995,44.97999999999999,44.97999999999999,-35.39,-35.39,-29.429999999999996,-29.429999999999996,-44.97999999999999,-44.97999999999999,0.0,0.0,0.0
75.569445279163,79.598679360783,15,7,2011,96.4686320125224,97.8491730274746,102.229489912893,93.3121869011725,84.7883601846043,84.7883601846043,98.8565509083286,103.002051552587,104.179089796209,103.429000191326,92.1903691268242,94.4313911423618,87.7060823864635,104.022088111929,90.313436787731,93.4925060265154,90.1528213509412,95.5258442393849,94.1814182552119,97.9007699117088,99.568486588743,97.3916015820551,98.8305870537522,95.9964470840375,94.4167685612919,92.5661448235062,97.5861253290477,92.2238727300598,91.5357978979514,94.4990523753107,97.5214207391008,94.7739686124099,94.4386181422458,96.6918018429561,0.0396672980396362,-0.1081501202092716,-0.5031410805064418,-2.070176481371222,-1.603875317199266,-0.548251117585663,-0.5911770871271593,-0.4044126834539918,-4.22570120688015,-4.848490886567514,-0.3308967234046167,0.6346509282501023,1.0022906011204702,1.5552386414580122,-2.749069913028279,-0.4699098465508089,2.750433763522153,0.5252449233229761,-2.8108414051646102,-3.8701500390097454,-0.4337609701208333,-7.546216880444634,1.466586836298256,-0.4264777167849787,1.741704417843759,-1.5719102812662644,3.7518073490591552,2.2859637700351154,-1.586653966648366,-0.1640739134726065,3.5005877511421035,4.209373711647424,-17.70286933212899,-1.3365480648718564,712.3853703626465,1018.0978484914484,1373.9062796499709,2178.793003094684,12479.73,0.0,0.0,0.0,11.7178,105.76,97.26,119.0,65.4,8.5,8.5,-13.239999999999997,-13.239999999999997,40.36,40.36,-8.5,-8.5,-21.739999999999995,-21.739999999999995,31.86,31.86,13.239999999999997,13.239999999999997,21.739999999999995,21.739999999999995,53.6,53.6,-40.36,-40.36,-31.86,-31.86,-53.6,-53.6,0.0,0.0,0.0
75.634052527195,79.668658366041,1,8,2011,97.1006643624692,98.1968571140719,102.651363019592,93.7063948885428,86.1608158053414,86.1608158053414,100.40071245562,105.341231142836,105.448168741562,105.481858793237,92.8794717131856,95.0356659393633,86.9146305052686,108.55686057974,90.0945705350825,105.882107263902,87.7133261399179,96.0610931029659,98.4447164565249,97.8160298952015,99.6913608612955,97.5165906610723,100.410092641686,95.555543583159,95.0579177217798,95.6253921827504,97.8272082570948,92.6024459709948,92.060197714441,95.5741527113539,97.837212868017,94.0930341233801,94.6933613237657,98.3783525209367,-0.0865570481046629,0.1234067893991497,0.0681850401941908,1.458482354084567,2.4074275540967527,0.1283366090985671,0.2304818363112026,-0.0453964190008204,1.5981950882015372,2.0244955888148564,-0.2408090320998201,-0.4669225606230953,-0.4592914782487023,0.9145536128397636,0.7650756080618493,-1.1393463721328767,3.7178402872780634,-4.131636961671337,5.369790275510611,-1.9696121051426485,1.5323901463505818,11.55981630291949,2.81698398362884,-3.1288973060819014,-0.4377524775037944,0.4326646625211428,-2.030981438550905,-0.8655761616025104,6.928664967344633,1.8392992926045129,-2.0547044753988053,-3.728046257530837,-1.8635747484602283,5.15704435206692,715.0708539252255,1021.2176226314516,1378.1360068252543,2184.73563128669,12132.49,0.0,0.0,0.0,11.7514,105.89,95.0,117.23,65.4,10.89,10.89,-11.340000000000003,-11.340000000000003,40.49,40.49,-10.89,-10.89,-22.230000000000004,-22.230000000000004,29.599999999999994,29.599999999999994,11.340000000000003,11.340000000000003,22.230000000000004,22.230000000000004,51.83,51.83,-40.49,-40.49,-29.599999999999994,-29.599999999999994,-51.83,-51.83,0.0,0.0,0.0
75.637057515476,79.705373102148,15,8,2011,97.1006643624692,98.1968571140719,102.651363019592,93.7063948885428,86.1608158053414,86.1608158053414,100.40071245562,105.341231142836,105.448168741562,105.481858793237,92.8794717131856,95.0356659393633,86.9146305052686,108.55686057974,90.0945705350825,105.882107263902,87.7133261399179,96.0610931029659,98.4447164565249,97.8160298952015,99.6913608612955,97.5165906610723,100.410092641686,95.555543583159,95.0579177217798,95.6253921827504,97.8272082570948,92.6024459709948,92.060197714441,95.5741527113539,97.837212868017,94.0930341233801,94.6933613237657,98.3783525209367,-0.0865570481046629,0.1234067893991497,0.0681850401941908,1.458482354084567,2.4074275540967527,0.1283366090985671,0.2304818363112026,-0.0453964190008204,1.5981950882015372,2.0244955888148564,-0.2408090320998201,-0.4669225606230953,-0.4592914782487023,0.9145536128397636,0.7650756080618493,-1.1393463721328767,3.7178402872780634,-4.131636961671337,5.369790275510611,-1.9696121051426485,1.5323901463505818,11.55981630291949,2.81698398362884,-3.1288973060819014,-0.4377524775037944,0.4326646625211428,-2.030981438550905,-0.8655761616025104,6.928664967344633,1.8392992926045129,-2.0547044753988053,-3.728046257530837,-1.8635747484602283,5.15704435206692,715.0708539252255,1021.2176226314516,1378.1360068252543,2184.73563128669,11482.9,0.0,0.0,0.0,12.2424,98.26,87.84,109.7,65.4,10.420000000000002,10.420000000000002,-11.439999999999998,-11.439999999999998,32.86,32.86,-10.420000000000002,-10.420000000000002,-21.86,-21.86,22.44,22.44,11.439999999999998,11.439999999999998,21.86,21.86,44.3,44.3,-32.86,-32.86,-22.44,-22.44,-44.3,-44.3,0.0,0.0,0.0
75.797073141415,79.878459692421,1,9,2011,97.6452866878561,98.846048503545,102.738009415615,94.4869449843459,87.2907237226429,87.2907237226429,99.3107392827636,102.775293196794,102.671655551094,104.344906524974,92.9375153604615,97.0205620665875,84.0462638740228,111.37601134905,90.3628156749752,103.366661407962,88.3518198503695,96.2244674114456,95.3007693220252,97.2753997875503,97.9184367022934,97.8347680089,99.4937557857003,96.0193354966594,95.4095216122358,96.3845180040693,97.0942542771263,93.4121094653375,92.9173785567709,95.1726781940253,98.5372839329649,94.5125147769965,96.4211474112384,98.7057129371002,-0.5527009307476738,-1.7784130376842011,-2.751884137512961,4.097302854757223,-0.8495085155567628,0.3262802213149118,0.3216191020972259,0.1696328138843128,-0.9125943736110864,-2.609250673941665,1.0622675610796106,4.017950350894139,0.4853636912198311,0.1909065404692489,1.036608924824156,1.485122358088109,-2.903694428243764,5.75901491217008,0.2965179362793613,5.683541031952655,-0.952142086672314,3.152849138952396,-1.3172500305640211,0.8605668484382267,1.2674830355148492,-0.1084958694384075,2.185158075521243,3.0235221691609304,-3.27430125893583,-0.5692994522536909,-2.461001800039875,2.074015272384444,3.5159911221245954,-1.5094819993551778,723.3224971520934,1030.2038042591992,1389.7578273428571,2199.5195552667246,11493.57,0.0,0.0,0.0,12.2616,103.57,89.04,118.04,65.4,14.529999999999989,14.529999999999989,-14.470000000000011,-14.470000000000011,38.16999999999999,38.16999999999999,-14.529999999999989,-14.529999999999989,-29.0,-29.0,23.64,23.64,14.470000000000011,14.470000000000011,29.0,29.0,52.64,52.64,-38.16999999999999,-38.16999999999999,-23.64,-23.64,-52.64,-52.64,0.0,0.0,0.0
75.844401706833,79.919457378991,15,9,2011,97.6452866878561,98.846048503545,102.738009415615,94.4869449843459,87.2907237226429,87.2907237226429,99.3107392827636,102.775293196794,102.671655551094,104.344906524974,92.9375153604615,97.0205620665875,84.0462638740228,111.37601134905,90.3628156749752,103.366661407962,88.3518198503695,96.2244674114456,95.3007693220252,97.2753997875503,97.9184367022934,97.8347680089,99.4937557857003,96.0193354966594,95.4095216122358,96.3845180040693,97.0942542771263,93.4121094653375,92.9173785567709,95.1726781940253,98.5372839329649,94.5125147769965,96.4211474112384,98.7057129371002,-0.5527009307476738,-1.7784130376842011,-2.751884137512961,4.097302854757223,-0.8495085155567628,0.3262802213149118,0.3216191020972259,0.1696328138843128,-0.9125943736110864,-2.609250673941665,1.0622675610796106,4.017950350894139,0.4853636912198311,0.1909065404692489,1.036608924824156,1.485122358088109,-2.903694428243764,5.75901491217008,0.2965179362793613,5.683541031952655,-0.952142086672314,3.152849138952396,-1.3172500305640211,0.8605668484382267,1.2674830355148492,-0.1084958694384075,2.185158075521243,3.0235221691609304,-3.27430125893583,-0.5692994522536909,-2.461001800039875,2.074015272384444,3.5159911221245954,-1.5094819993551778,723.3224971520934,1030.2038042591992,1389.7578273428571,2199.5195552667246,11433.18,0.0,0.0,0.0,12.9127,101.5,89.43,118.67,65.4,12.069999999999991,12.069999999999991,-17.17,-17.17,36.1,36.1,-12.069999999999991,-12.069999999999991,-29.239999999999995,-29.239999999999995,24.03,24.03,17.17,17.17,29.239999999999995,29.239999999999995,53.27,53.27,-36.1,-36.1,-24.03,-24.03,-53.27,-53.27,0.0,0.0,0.0
76.309423643248,80.082251265845,1,10,2011,97.4728983050615,98.9525500137709,102.653391703791,94.9212698442387,85.6289581326501,85.6289581326501,100.31134295211,105.879185301337,107.026211319,105.849942811593,90.5145068537292,97.5003622122721,83.4937707980588,113.122163347946,85.8394535241638,90.8068190585509,85.6329888308066,96.1914624053001,92.5081812540081,99.0921645134962,101.127095001404,97.5170788024037,101.068832415127,97.0617071912294,94.9213225207518,91.7375884342102,94.8084911933067,92.9730414467823,94.2353518606614,94.3451071503345,98.1316569505358,95.00005640024,95.6844005198316,99.3860575211123,1.8676507420311017,3.2768683888061423,1.9560004718240709,0.3477896253840207,10.567619289036134,-0.3247201510892306,-0.4273603139957949,0.1078568557479897,1.5830909356957743,2.9930390717079147,-0.0870857064303676,-2.610041257748652,1.0855851992500831,0.4323084243690989,2.3858596497635,0.7961853185535661,0.6308489983620325,0.4644944141836582,-1.9269462434914897,-7.713282008785938,0.0483922825591509,-2.4283885805541083,-1.0365052369706973,1.263254160205718,-0.0286977737848692,1.5732158613770195,-2.76017404288792,2.107651487298124,3.04564366400546,0.3049843954976206,4.504040839653389,1.1146568001525026,26.810752172125877,0.4224986482943782,728.8332148937537,1034.9934033258614,1401.840560546194,2215.959598889768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.24,2.23
76.356752208666,80.129896155507,15,10,2011,97.4728983050615,98.9525500137709,102.653391703791,94.9212698442387,85.6289581326501,85.6289581326501,100.31134295211,105.879185301337,107.026211319,105.849942811593,90.5145068537292,97.5003622122721,83.4937707980588,113.122163347946,85.8394535241638,90.8068190585509,85.6329888308066,96.1914624053001,92.5081812540081,99.0921645134962,101.127095001404,97.5170788024037,101.068832415127,97.0617071912294,94.9213225207518,91.7375884342102,94.8084911933067,92.9730414467823,94.2353518606614,94.3451071503345,98.1316569505358,95.00005640024,95.6844005198316,99.3860575211123,1.8676507420311017,3.2768683888061423,1.9560004718240709,0.3477896253840207,10.567619289036134,-0.3247201510892306,-0.4273603139957949,0.1078568557479897,1.5830909356957743,2.9930390717079147,-0.0870857064303676,-2.610041257748652,1.0855851992500831,0.4323084243690989,2.3858596497635,0.7961853185535661,0.6308489983620325,0.4644944141836582,-1.9269462434914897,-7.713282008785938,0.0483922825591509,-2.4283885805541083,-1.0365052369706973,1.263254160205718,-0.0286977737848692,1.5732158613770195,-2.76017404288792,2.107651487298124,3.04564366400546,0.3049843954976206,4.504040839653389,1.1146568001525026,26.810752172125877,0.4224986482943782,728.8332148937537,1034.9934033258614,1401.840560546194,2215.959598889768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.13,2.12
77.09447683154,80.329609872768,1,11,2011,97.1589945266516,98.4313288370236,102.375587327278,93.7045151024641,84.2795587914865,84.2795587914865,102.798152265108,110.005424127783,113.79069335548,108.280035350466,93.5430506013911,95.3457601916047,79.9628685874724,111.933148785775,90.7394681850753,80.0410218712739,92.5000425849117,97.1291448771991,94.1248671118329,99.8362543878096,100.782535403372,97.426973470013,103.300722663954,98.1816006997935,95.7732190340826,96.8664573645989,96.7832757266945,92.8864466898989,93.8490471105191,96.1104473989908,98.3149882005271,94.6640657014248,95.0500025495078,100.003784699019,0.7509068733805524,-0.3407193670768693,0.2712936623537887,-1.2700770122273997,0.7646789418101596,-0.0923995401598154,-0.021082197440625,0.0235743573437696,2.2082873577284445,2.543758843544275,0.416164813749309,6.892070462834199,1.1537953957039937,-0.7229853386909291,-0.8083324276681014,0.1279741601713402,-3.976859066246952,0.5722664843863523,-0.3841832727195293,-2.593587924104501,-1.8550994510108445,4.839298808878478,4.845378561656566,2.4166311597325407,0.360871808313612,1.079983446607824,3.8886351602850366,-2.095922903718317,-0.5474931370240133,4.94176127757453,5.502264860129813,0.5422091335569368,-11.546984118290272,3.58241613692567,736.7514687096108,1045.4441750106992,1420.8591951481594,2247.0535031848785,11657.96,0.0,0.0,0.0,13.6282,103.94,92.2,107.53,65.4,11.739999999999997,11.739999999999997,-3.5900000000000034,-3.5900000000000034,38.53999999999999,38.53999999999999,-11.739999999999997,-11.739999999999997,-15.329999999999998,-15.329999999999998,26.8,26.8,3.5900000000000034,3.5900000000000034,15.329999999999998,15.329999999999998,42.13,42.13,-38.53999999999999,-38.53999999999999,-26.8,-26.8,-42.13,-42.13,0.0,0.0,0.0
