,TOTAL,Nacional,Bienes,Servicios,Importado ,Bienes,Year,Month
51,64.8844117714286,69.6754741327976,74.2153604523107,64.7327328733623,24.1067552034881,24.1067552034881,1997,4
52,64.7984351385568,69.3610789571572,73.8374721006882,64.8121260122216,23.9867732328678,23.9867732328678,1997,5
53,65.9987101635648,69.9776502962157,74.9223980129045,64.8365038889624,30.4807255912704,30.4807255912704,1997,6
54,65.5281403033218,69.7103375266493,74.433159929821,64.8527150140216,28.8769919437963,28.8769919437963,1997,7
55,66.165957711954,70.229846868385,75.1223125335893,65.2206625523918,29.8161758585475,29.8161758585475,1997,8
56,66.195702428374,70.4982191687915,75.7680651244254,65.1730452133957,27.0423352473501,27.0423352473501,1997,9
57,67.2630393995239,71.6007567426966,77.0705122832037,65.7986552785244,29.6483890062378,29.6483890062378,1997,10
58,67.776964242289,71.7726698839835,77.3597536882176,66.0021776488202,31.5545144119555,31.5545144119555,1997,11
59,67.5091379827301,71.055231051412,76.2280176150633,66.1286458975237,34.4460502756042,34.4460502756042,1997,12
60,67.4684902511348,71.3322637963176,76.1160494151879,66.5547029815962,30.9207801414558,30.9207801414558,1998,1
61,68.5756719988839,72.7470945283187,78.7609188832291,66.6154786264698,29.7344603423881,29.7344603423881,1998,2
62,69.9690995585902,73.8414058172022,80.7519422316303,66.8670704239673,33.727702244114,33.727702244114,1998,3
63,69.1439641102603,73.3319625410972,79.5374911595033,66.8768008245605,32.4599823425852,32.4599823425852,1998,4
64,70.0312864375479,73.9387478385858,80.5683704933802,67.1761692946067,35.2051591667329,35.2051591667329,1998,5
65,69.6440997038959,73.8256145350602,80.3453429766524,67.0961488011659,32.5534734174147,32.5534734174147,1998,6
66,69.943795119324,74.0460130851793,80.6637585112861,67.4176288391595,34.1782795612036,34.1782795612036,1998,7
67,70.2410139356549,74.4814616784673,81.1726775199216,67.6375740693151,31.7736690381197,31.7736690381197,1998,8
68,70.2787934233391,74.3708887813197,80.9932139478271,67.6723188198188,32.9097626867629,32.9097626867629,1998,9
69,70.1933544815943,74.5934156038777,81.5097168971099,67.3491238922048,31.9023933707108,31.9023933707108,1998,10
70,70.2428522055602,74.8902092469216,81.8743749010296,67.6819121649869,29.7774984481452,29.7774984481452,1998,11
71,70.472503995938,74.9224388774928,81.7584539544466,67.9506526880301,29.5859775121597,29.5859775121597,1998,12
72,71.4121813443675,75.218634932112,82.3765715867391,68.1555856254601,35.4536648955771,35.4536648955771,1999,1
73,71.6166110716668,75.4436570793954,82.2649055522887,68.4960133433115,35.7089859715926,35.7089859715926,1999,2
74,72.0758621731965,75.7781723260769,82.8482947179447,68.6320962284963,37.8843918392432,37.8843918392432,1999,3
75,72.3665605960447,76.3538639164182,83.7707624469317,68.7689352717879,37.3317989420921,37.3317989420921,1999,4
76,72.6455325260644,76.6281472090929,84.1244340094963,69.0041766070476,36.5213900385291,36.5213900385291,1999,5
77,72.4019771065204,76.5065574468872,83.5652035343373,69.2884497271324,35.814289332762,35.814289332762,1999,6
78,73.2987747777749,77.4838691624481,84.8445481192303,70.0986395162532,35.1608550360816,35.1608550360816,1999,7
79,73.2127287363467,77.6132638165254,84.938368864892,70.0270908406594,33.8448184976021,33.8448184976021,1999,8
80,73.6955890267885,77.9956228186167,85.5339380669222,70.2375825219559,34.6782548961397,34.6782548961397,1999,9
81,73.5847027234216,78.1527180198296,85.6101310634292,70.5342138230085,33.9694418055377,33.9694418055377,1999,10
82,73.229733286577,77.8387931929208,84.7006657955828,70.7109517046527,33.6979612353389,33.6979612353389,1999,11
83,74.75685504635,79.0730243384927,87.4535449910711,70.434126843259,35.5210703032143,35.5210703032143,1999,12
84,75.8089085056727,79.8774722813341,89.1098146276665,70.8884366312137,36.8241417238168,36.8241417238168,2000,1
85,75.5522977767217,79.6001365078704,88.181295657534,71.2036540660784,39.1034236505516,39.1034236505516,2000,2
86,76.1116993010017,80.2618102039031,88.8733480573424,71.4934385042587,39.1178345777572,39.1178345777572,2000,3
87,76.6936700199531,80.2506136293491,88.5613404973767,71.7163274124431,43.9808330707088,43.9808330707088,2000,4
88,77.3467614891507,80.9001174261476,89.7113609899093,71.9403782967215,45.9722801365571,45.9722801365571,2000,5
89,78.0016020637598,81.1627962564457,90.0838560077557,72.0967542560385,49.7683145965344,49.7683145965344,2000,6
90,78.7939643683222,81.8309668852642,90.9522594930858,72.6706411138084,51.0053439225191,51.0053439225191,2000,7
91,78.0346128641148,81.5131903759646,90.2219367970013,72.5718721967809,47.908240286186,47.908240286186,2000,8
92,78.9817142330685,81.8754489961124,90.4571311384573,73.0954423987352,51.5860501693532,51.5860501693532,2000,9
93,79.8801237767278,83.0217117573935,92.507340113229,73.137509623246,52.5107602129979,52.5107602129979,2000,10
94,79.5890590057273,81.7884668602812,89.977985935013,73.3698500745797,60.0495942911454,60.0495942911454,2000,11
95,79.4817959948578,81.9306815630645,90.4088310592863,73.1584927147077,56.2471058830762,56.2471058830762,2000,12
96,79.08944483478,81.9022991688466,89.9214376117548,73.9728879117518,54.0927493585942,54.0927493585942,2001,1
97,79.1233170341403,81.7794475059218,89.2950543286137,74.2174256981581,54.209197310288,54.209197310288,2001,2
98,79.5722333646065,82.1805254323284,89.7392640276154,74.5205624752762,55.6011233399597,55.6011233399597,2001,3
99,79.0972714649725,82.155591857736,89.6411560931179,74.342273609015,51.4703335380158,51.4703335380158,2001,4
100,79.2859349510142,82.1810340464934,89.8127680562814,74.3779635977001,53.4135628043072,53.4135628043072,2001,5
101,80.5344864239269,83.2269734140933,91.7234082179925,74.7175395528164,55.3402107976579,55.3402107976579,2001,6
102,79.3929020796829,82.2571605563677,89.4469971501981,74.8345534017241,53.2436332294861,53.2436332294861,2001,7
103,79.9266046179845,82.7226947095893,90.6300152095659,74.743986813168,55.7339499893634,55.7339499893634,2001,8
104,80.2831211004211,82.9459684743914,91.1113906790299,74.4640327178494,55.2113715808117,55.2113715808117,2001,9
105,80.0286725183618,82.8319484112602,91.2815314932941,74.2213560157627,55.3474619227088,55.3474619227088,2001,10
106,80.077227228511,82.7265892904637,91.0305983285408,74.2407133947189,56.8872334478665,56.8872334478665,2001,11
107,80.5151352179615,82.9379828383939,91.3216990766712,74.3105396965932,58.0247187204456,58.0247187204456,2001,12
108,79.7971085993494,82.7469652632225,91.2173148935032,74.1238697432407,54.9946953942929,54.9946953942929,2002,1
109,79.6885633074316,82.4118078671837,91.0427828193475,73.8117997281908,54.238696772865,54.238696772865,2002,2
110,80.9232897236902,83.4729508158129,92.8534702695283,74.2121657795094,57.3194820813931,57.3194820813931,2002,3
111,81.9329046881422,84.2239151564267,93.4003265422061,74.6026137654882,60.9647819089938,60.9647819089938,2002,4
112,81.1635483897739,83.4986344302644,92.2572040346653,74.7153878230489,60.3151055984874,60.3151055984874,2002,5
113,81.3038298063961,83.5832115352303,92.1371458707375,74.9032153458916,59.2733457309879,59.2733457309879,2002,6
114,81.3724759574354,83.8995500462543,92.984380550677,74.6387113513133,58.2074883588512,58.2074883588512,2002,7
115,81.3994381580558,83.8108563476594,92.5808627774392,74.9860563446277,59.8827491088275,59.8827491088275,2002,8
116,81.2209014051387,83.8025775538014,92.3549635373356,75.0566034220449,57.6116152557674,57.6116152557674,2002,9
117,81.7521019270752,84.2387586293142,92.8188915152244,75.4079543259305,60.1245661168589,60.1245661168589,2002,10
118,80.8498979678642,83.3638771621812,91.3797200726135,75.3380745619165,58.2523323942445,58.2523323942445,2002,11
119,80.9591292720687,83.5709121563493,91.3583807393195,75.4496611560115,56.3485502910566,56.3485502910566,2002,12
120,82.205117392751,84.1011106359239,92.2955894958153,75.6996657180562,69.9433662732226,69.9433662732226,2003,1
121,82.4879398448813,84.6697304058922,93.4155058187468,75.9093926336116,62.3267135884299,62.3267135884299,2003,2
122,82.2545682651499,84.4552296420131,92.8823642128902,75.9626039985216,62.0237108215427,62.0237108215427,2003,3
123,82.6102368116439,84.5957048334589,92.669722909335,76.2147597352848,64.5970984707677,64.5970984707677,2003,4
124,82.0378142248135,84.4412833318954,92.2497122858501,76.5857044557662,59.7086728777175,59.7086728777175,2003,5
125,82.5366086754779,84.9132148030883,93.1299818235653,76.5682009748102,59.3010268990548,59.3010268990548,2003,6
126,82.6464080463241,84.8764844656589,92.6989204631961,76.7837668050176,62.6065161240852,62.6065161240852,2003,7
127,82.492542746111,84.7661302585694,92.6368225152179,76.8872461933442,61.9685618518538,61.9685618518538,2003,8
128,83.1057492339831,85.3996345879632,93.3342917653198,77.2462426105259,62.0942203254176,62.0942203254176,2003,9
129,83.1719136885159,85.5108085576717,93.2539902338549,77.857908516411,63.0999057189024,63.0999057189024,2003,10
130,84.0009451537038,86.4215473882334,94.3047847356506,78.4489103070071,62.5559034133756,62.5559034133756,2003,11
131,85.2058007052354,87.3059383866376,95.171424157341,79.1664697777006,63.4891845982342,63.4891845982342,2003,12
132,83.3727218032094,86.6041189334457,93.734477921246,79.1684845253701,57.4000876434672,57.4000876434672,2004,1
133,84.6868604329404,87.1730959979633,95.2334857744635,79.2340400887427,63.1261315682418,63.1261315682418,2004,2
134,86.3669076825729,88.4612433396458,97.1725129470117,79.5890583151755,66.6674593654667,66.6674593654667,2004,3
135,85.5855781895789,87.7761834871867,95.4551938198567,79.9166182950822,66.4430358719508,66.4430358719508,2004,4
136,86.2294244887361,88.1020442718756,96.1884660989781,79.9314107999791,69.2003728233536,69.2003728233536,2004,5
137,86.7397193993545,88.628064297565,96.7345949262748,80.3167180463218,67.4626605990143,67.4626605990143,2004,6
138,87.1594584537057,89.2112257568394,97.3351241528637,80.9865174066582,68.4247597033061,68.4247597033061,2004,7
139,87.4251223422732,89.2420761479406,97.2150995510322,81.0920103372827,71.1616474915559,71.1616474915559,2004,8
140,87.3408119939608,89.2803718180628,97.0554794433461,81.3290145623603,71.0542999926442,71.0542999926442,2004,9
141,86.9635688727159,88.9054344533677,96.5498394234198,81.5040931141652,70.3014549190849,70.3014549190849,2004,10
142,89.2569886802402,90.7489389883378,99.5183203939148,81.7363371206085,74.4341023877203,74.4341023877203,2004,11
143,89.1131890772106,90.4312075312061,98.623370153227,81.8798594514711,74.0689232375283,74.0689232375283,2004,12
144,88.6865421719307,90.6771228517024,99.2741579159602,81.8516325755161,73.2182415747155,73.2182415747155,2005,1
145,88.6405730380248,90.2461191097695,98.3808229796291,81.906445924763,74.4738601038771,74.4738601038771,2005,2
146,88.3702900642463,89.9662622366648,98.0160035088114,81.8187627055007,74.2228315525951,74.2228315525951,2005,3
147,88.7480400631635,90.2350273389651,98.6952345797949,81.8103322002065,75.0615844331006,75.0615844331006,2005,4
148,88.9823780637187,90.6287265544832,99.4631803147266,81.5955189832338,74.4522068371914,74.4522068371914,2005,5
149,88.2919164081424,89.4316717102659,97.0981008587901,81.6498785809517,77.4286095884891,77.4286095884891,2005,6
150,89.0344484318326,90.2651963077231,98.988760661696,81.4482411407352,78.1127589801789,78.1127589801789,2005,7
151,89.5708192356576,91.2227078850951,100.542007730056,81.7881243921572,74.5364535988312,74.5364535988312,2005,8
152,90.1681491138264,91.76191516086,100.960000891743,82.0917183871718,77.1006786089306,77.1006786089306,2005,9
153,89.5329661005636,90.963912581043,100.030064443786,82.0314081524638,77.5060092737679,77.5060092737679,2005,10
154,90.045997179343,91.2871939081475,100.440993850263,81.885886840132,77.7274318652036,77.7274318652036,2005,11
155,90.2010930549246,90.5834789813612,98.0921539228779,82.6249318825518,82.2901488335961,82.2901488335961,2005,12
156,91.4147900059501,92.5572236117689,101.699813354526,83.2029592373366,83.025562452088,83.025562452088,2006,1
157,91.8068142620828,92.8204841175242,101.805923914759,83.6285867363797,83.4967095491411,83.4967095491411,2006,2
158,91.2997833558406,92.4962012973402,100.793724114979,84.1150690022168,80.7775326107158,80.7775326107158,2006,3
159,92.5096980425465,93.8148595229021,102.269967609978,85.3918866002395,81.3110333744345,81.3110333744345,2006,4
160,92.7139783100714,93.686190322107,102.086984860483,85.3033936851022,84.3986980235085,84.3986980235085,2006,5
161,92.8871642287508,93.9983945687326,102.518965921209,85.4297548141348,82.401801676349,82.401801676349,2006,6
162,92.6685188158172,93.8638487664261,102.262672430416,85.2812515365827,82.0297271530317,82.0297271530317,2006,7
163,92.8816497450683,93.766156210851,101.494008826238,85.8017715389987,85.4455252264754,85.4455252264754,2006,8
164,93.4197107385235,94.242390516219,102.210388283893,85.9854582993622,87.1369916803544,87.1369916803544,2006,9
165,93.5852874903622,94.0445158250467,102.065258175793,85.939360961129,89.2485765592563,89.2485765592563,2006,10
166,94.1601884092372,94.1467163910361,102.224173604417,85.978327188462,93.4105506973874,93.4105506973874,2006,11
167,93.8421376776621,94.0364912771249,101.564052834083,85.9229768039997,86.297196932496,86.297196932496,2006,12
168,93.7774437115853,94.8001071526722,102.244463194415,87.3138687800661,84.2215491715258,84.2215491715258,2007,1
169,94.2199023597076,95.3056267567558,103.296580425785,87.0156501482657,85.466776108627,85.466776108627,2007,2
170,94.9707671228348,95.8140268247926,104.250042068095,87.2830993253458,88.3769409388943,88.3769409388943,2007,3
171,95.2071765732522,96.0181734293812,103.722422604471,88.3092778455047,88.5268868436361,88.5268868436361,2007,4
172,95.0226229273973,96.0448164506313,104.460791629007,87.7644916965884,86.7874004685948,86.7874004685948,2007,5
173,95.6613800560858,96.3091826759407,104.922609202638,87.8982264716711,89.8702601637233,89.8702601637233,2007,6
174,94.8153925027858,96.1586161934267,104.083264522674,87.7967939818961,82.9191869534936,82.9191869534936,2007,7
175,95.7686259154672,96.5873728656961,104.997310367635,88.0545869044609,89.2137095590718,89.2137095590718,2007,8
176,95.5127621502027,96.4317587911312,104.547988111067,88.1367196878843,89.5609164786151,89.5609164786151,2007,9
177,96.3550126209698,97.3874379222475,105.787980016051,88.7256267573386,86.6229746815496,86.6229746815496,2007,10
178,95.0534178787576,95.5897401341573,102.061319679776,89.040796507931,90.2503707911079,90.2503707911079,2007,11
179,94.0625565638563,93.5496043470684,97.7255269604015,88.9506811196773,90.5498950451655,90.5498950451655,2007,12
180,96.301044198834,96.8357900503028,104.493994271114,88.9149612470207,92.5291562973483,92.5291562973483,2008,1
181,96.4930883313872,97.3070037848665,105.390143460506,89.35297412642,91.0138420456331,91.0138420456331,2008,2
182,96.2867199182224,97.1313873508562,104.547354674788,89.583992294845,90.6733535049972,90.6733535049972,2008,3
183,96.3004815613313,97.4491856821201,105.194770475701,89.6425547914223,85.0459801773517,85.0459801773517,2008,4
184,96.9724575567109,98.0819711089785,105.907088604988,90.8274448890862,88.7503499806316,88.7503499806316,2008,5
185,97.5999297661772,98.5619951114243,106.324919375944,91.0110139523313,89.5675301047888,89.5675301047888,2008,6
186,97.2272325275598,97.8916984128976,106.336468329925,88.9849328255434,92.2064674623995,92.2064674623995,2008,7
187,95.8666091536097,96.9953367270162,104.936723002217,88.8875093790963,87.1300320577419,87.1300320577419,2008,8
188,95.3736952995886,96.4059889313009,104.033178869403,88.6152225957336,86.7328508855475,86.7328508855475,2008,9
189,94.0745334561339,95.3293413745848,102.609487288094,87.7526830670195,83.9581598531795,83.9581598531795,2008,10
190,93.1864142536204,95.0572727768228,101.869438189357,87.9708532290305,77.8447466296548,77.8447466296548,2008,11
191,91.6905608930687,92.2308466035653,96.0769927200423,88.2942473536572,76.5736220985611,76.5736220985611,2008,12
192,88.6291507556474,90.8934144569747,93.167632364113,88.3647657584901,67.7262861883486,67.7262861883486,2009,1
193,89.4864042569754,91.7714924586605,94.6121437822183,88.497416267515,69.3457589790784,69.3457589790784,2009,2
194,89.8135882425912,92.2111757375647,95.9032667824178,88.1781122010436,69.0098786397616,69.0098786397616,2009,3
195,89.0351826036046,91.1974262231106,94.9870127868796,87.3156139664704,69.7656022927541,69.7656022927541,2009,4
196,86.1318439445057,88.4192162373558,92.739774977367,84.7129407865698,66.6364969820177,66.6364969820177,2009,5
197,88.5098348441549,90.4446425947261,93.2710307418515,87.9564323472346,70.638175189828,70.638175189828,2009,6
198,89.9122017052329,92.0993103710706,95.0705718611905,88.9082406653884,70.8419102852776,70.8419102852776,2009,7
199,90.918448411587,92.9369670403919,96.0011813696701,89.6650493809328,73.7340019269904,73.7340019269904,2009,8
200,90.3635951951486,92.6212933361546,95.9476338280525,89.1957000676529,71.3734072112401,71.3734072112401,2009,9
201,91.3069432393272,93.6299353706863,97.8466034643447,89.1907789691569,72.7920031586851,72.7920031586851,2009,10
202,92.1813286215069,93.9193192343493,98.4860708639409,88.9580140380575,77.2284128063443,77.2284128063443,2009,11
203,93.7006253915348,94.2289735486779,99.5982596927694,89.0063829721767,80.4726697123272,80.4726697123272,2009,12
204,90.7981857949721,91.9416565866479,94.4452551531763,89.1393516167696,80.6795396151356,80.6795396151356,2010,1
205,92.1939455062406,93.5579406245495,97.6499317612442,89.2021026074939,80.5401167843588,80.5401167843588,2010,2
206,92.1811573519445,93.517549756023,97.107096793223,89.7823718651641,80.1096226887572,80.1096226887572,2010,3
207,92.6630769204639,94.3334980938504,98.5530631186611,90.0368056440949,78.2172288671534,78.2172288671534,2010,4
208,93.0359266627532,94.368647286537,99.0330070283896,90.1895251652794,83.690985555157,83.690985555157,2010,5
209,93.01405583951,94.5642307935894,98.9549790404794,90.4764317176785,78.5250834958845,78.5250834958845,2010,6
210,92.6902653310647,94.2296484462868,98.1468067702575,90.1364357091595,79.5764506513209,79.5764506513209,2010,7
211,93.1486299801781,94.6662760248716,99.0890857951198,90.0283454816098,79.6994326647242,79.6994326647242,2010,8
212,93.9363337462087,95.6470442579873,100.603017276807,90.2117471688555,79.9708797294477,79.9708797294477,2010,9
213,93.583849767551,94.8896542618568,98.7832797151823,90.7092625815979,83.3712864273805,83.3712864273805,2010,10
214,94.8706034824783,95.9964191777375,100.404882669176,90.9248711924919,83.3259491120191,83.3259491120191,2010,11
215,94.9564492193569,96.1445695204524,102.052924569501,90.8745892006527,79.458906911996,79.458906911996,2010,12
216,93.0124611264056,94.0778468228477,96.8436431902576,91.1240388876557,82.4601862484102,82.4601862484102,2011,1
217,94.3904128018091,95.7375269529703,99.992815749683,91.3292379029724,82.6304787203716,82.6304787203716,2011,2
218,95.2963571176303,96.7583454209029,101.874448348834,91.3754866111004,82.5927538812393,82.5927538812393,2011,3
219,95.2529504080724,96.6131955980579,100.986902182851,92.3624515830583,83.071269493532,83.071269493532,2011,4
220,95.8089592431606,97.1120796695589,101.896100555694,92.5269264981477,85.8990181700241,85.8990181700241,2011,5
221,95.9129412792309,97.1081573593688,101.690913807043,92.7389569551079,85.567656796633,85.567656796633,2011,6
222,96.4686320125224,97.8491730274746,102.229489912893,93.3121869011725,84.7883601846043,84.7883601846043,2011,7
223,97.1006643624692,98.1968571140719,102.651363019592,93.7063948885428,86.1608158053414,86.1608158053414,2011,8
224,97.6452866878561,98.846048503545,102.738009415615,94.4869449843459,87.2907237226429,87.2907237226429,2011,9
225,97.4728983050615,98.9525500137709,102.653391703791,94.9212698442387,85.6289581326501,85.6289581326501,2011,10
226,97.1589945266516,98.4313288370236,102.375587327278,93.7045151024641,84.2795587914865,84.2795587914865,2011,11
227,97.8042168542975,98.6404649233055,102.056629777911,96.0003498272358,89.4302824654032,89.4302824654032,2011,12
228,98.6263500147179,99.3715825784294,102.688588677109,95.852274072116,90.2110265861494,90.2110265861494,2012,1
229,97.7763881989835,99.0337319631195,102.483964378826,95.9572106953139,87.2238733656923,87.2238733656923,2012,2
230,97.8914870514616,99.0420780209529,102.079025375289,95.8871775332377,87.9656763777424,87.9656763777424,2012,3
231,98.035639507134,98.7815259843069,101.464363651046,96.1403444260478,91.842369562813,91.842369562813,2012,4
232,97.3690716692962,98.6716881256811,100.877226655801,96.7046147902151,86.5178708039125,86.5178708039125,2012,5
233,98.177865539514,99.4372606414465,101.924406879767,97.0727665103295,86.6424214108985,86.6424214108985,2012,6
234,98.4396047969663,99.5026360602061,101.350501259254,97.3965646065697,89.5867556023036,89.5867556023036,2012,7
235,98.4640440337844,99.3990169309391,100.964257528278,97.9172781104379,90.2083438863956,90.2083438863956,2012,8
236,98.9515246954709,99.8948399801583,101.251256360685,98.1098463770076,91.1549522098884,91.1549522098884,2012,9
237,98.9894537212207,99.7025889747802,101.032191844084,98.2855838853384,91.1860812362575,91.1860812362575,2012,10
238,99.9752546328656,100.211885597826,101.29044329584,98.5965680218282,96.5226972355667,96.5226972355667,2012,11
239,97.2963695154409,97.8772953446194,97.952907833625,98.3308267063789,92.9559753382961,92.9559753382961,2012,12
240,99.5697479053169,99.6822569314868,100.491975956063,98.791116313923,97.3413335787315,97.3413335787315,2013,1
241,99.8197204224255,99.9183142089054,100.839742930361,98.8775045579077,99.0534766658426,99.0534766658426,2013,2
242,99.8420553063007,100.026379642026,100.467963542919,99.051499991476,99.5175090023177,99.5175090023177,2013,3
243,99.4014740658198,98.9392658901624,99.5859749441194,98.7437715379834,101.647192547419,101.647192547419,2013,4
244,99.965406526231,100.110081730815,100.058388715478,100.687313962293,99.4560671844359,99.4560671844359,2013,5
245,99.2876214621285,99.4399877285009,99.0444052441254,99.5239451335166,99.9488771497518,99.9488771497518,2013,6
246,100.294617177392,100.239722216718,100.391338123642,100.158308716506,101.164222424974,101.164222424974,2013,7
247,100.146663031399,100.325727879179,100.121666121466,100.578800719426,98.9868796688929,98.9868796688929,2013,8
248,99.8550995303809,99.6672788274933,98.4774263832302,100.689356990126,100.990250602825,100.990250602825,2013,9
249,100.691578420094,100.40324295492,100.18412078907,100.551122893945,101.313339614126,101.313339614126,2013,10
250,100.517925905773,100.701434643605,100.364660969036,100.787581762039,97.6052256086197,97.6052256086197,2013,11
251,100.78930708938,100.938138217161,100.511488990647,101.576426110318,100.088692194935,100.088692194935,2013,12
252,100.662648743271,100.752067268899,100.704006664618,100.78067804691,99.0276670731594,99.0276670731594,2014,1
253,101.13026729866,101.141497411687,101.017664862693,101.187720959016,101.121987655965,101.121987655965,2014,2
254,101.156913936557,101.134827543566,100.093695183894,101.836224094117,101.154784723427,101.154784723427,2014,3
255,102.451420761575,102.144924009238,102.83646860329,101.846903000498,104.420106913881,104.420106913881,2014,4
256,102.630869098594,102.458520430819,103.490065152961,101.828806312602,105.24551608859,105.24551608859,2014,5
257,102.738148745666,102.836514924372,103.269790129095,101.923184468384,103.749936494059,103.749936494059,2014,6
