,Indicador Global de la Actividad Económica,Actividades primarias,Actividades secundarias,21 Minería ,"22 Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final",23 Construcción ,31-33 Industrias manufactureras ,Actividades terciarias,43 Comercio al por mayor,46 Comercio al por menor,"48-49-51 Transportes, correos y almacenamiento; Información en medios masivos ",52-53 Servicios financieros y de seguros; Servicios inmobiliarios y de alquiler de bienes muebles e intangibles ,"54-55-56 Servicios profesionales, científicos y técnicos; Corporativos; Servicios de apoyo a los negocios y manejo de desechos y servicios de remediación",61-62 Servicios educativos; Servicios de salud y de asistencia social ,"71-81 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos; Otros servicios excepto actividades gubernamentales",72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas ,"93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",Year,Month
82,76.7586784979436,76.4916130608835,87.5189473007412,100.080964291979,56.2101762585456,83.4724553094009,86.2332227611431,71.0673910221354,65.2489765209619,72.5230217820051,66.1458689292777,59.4468255818995,76.7708666342344,84.7135522090784,78.2704492293108,97.8464334692266,86.4184916517653,1999,11
83,77.2673095077963,77.8846929444458,87.6345563005914,97.1214172790655,55.6715464078388,84.6013248973258,88.0821764331179,71.4705128115217,65.6167604973251,73.7268284962932,66.8338872744916,59.2052760673227,77.1924114565443,84.5898033808921,79.0837408297215,95.8980167926674,85.7659283552982,1999,12
84,79.3302751374267,88.4329041491356,89.4975453896783,101.145188892043,53.8117920040588,85.4307476677924,90.1230530328009,73.4508882879621,68.6848504787666,76.9257296930016,68.3440497853912,59.693493967062,78.292416425211,86.0422420810714,79.1389793825682,98.4224718654905,91.8973171697375,2000,1
85,78.8462202907847,74.4875056617872,90.1017858368403,99.8096678388392,54.6008116270213,86.2703334829082,90.5598479373965,73.0992048311496,67.2622588771738,76.2071122518101,67.9503209774082,59.9665107825948,78.9846977029649,85.2863426118791,79.8102396570106,100.092306434545,91.5504878097307,2000,2
86,78.7238515051254,76.0378222275163,89.9258469224233,101.159926791751,55.2079965162932,84.1223581290224,90.7583652347535,72.6715484861839,65.2199768014661,74.4781375416423,68.1417155433094,60.1545457326575,79.094059709659,84.6684943444868,79.7814793982102,100.400772233862,91.1113784503482,2000,3
87,79.3628788210942,75.587031549635,90.3174117278198,103.743420384337,54.9509514408443,84.4303127378829,90.5901567840933,73.3426102666728,67.6193899422106,76.4256915135796,68.5049432800002,60.3174149161233,79.7213355867414,84.6515484022289,79.4012774045622,101.439770065833,90.8011711986935,2000,4
88,79.8223471980743,80.6269960691312,91.1312066991551,103.132977922302,55.1977238504579,85.6105477681158,91.6642777628446,73.7388774073865,67.9768924737752,77.2581538420137,68.8096019483163,60.5320107215571,79.6427760856288,84.9019094304918,79.4745705353001,102.003603483186,90.5501230758577,2000,5
89,80.3131515217745,78.3120135709839,91.6773072416956,104.389675943671,55.2031855930782,84.693716899292,92.7291820617833,74.2648583505885,68.7891739231784,77.9233454125151,69.4322974009992,60.744699379151,80.1347477771334,85.2736274653719,79.7141002090512,101.460714107681,90.3019524020636,2000,6
90,80.4163754096846,73.462356794201,91.3325682122691,96.7921029213084,54.6913298263789,83.055395316526,96.4599642936568,74.5792673656615,69.5876416272902,78.5313539202569,69.9360358649467,60.9214584227347,80.7988174132313,85.0177548649537,80.04321484970001,102.677371286304,90.0366713364428,2000,7
91,80.5576553097635,75.659208931779,91.6674076961848,105.618540221755,55.3311045987866,83.3723581037523,92.7529867914774,74.498373118236,68.8022695572292,78.4821802198554,70.1389154129268,61.0526999614449,80.9110946332922,85.1192530530998,80.3122135549537,102.874787199538,89.7392923909095,2000,8
