,TOTAL,Minería ,Extracción de petróleo y gas ,"Minería de minerales metálicos y no metálicos, excepto petróleo y gas",Servicios relacionados con la minería ,"Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final","Generación, transmisión y distribución de energía eléctricaMÉX.",Suministro de agua y suministro de gas por ductos al consumidor finalMÉX.,Construcción ,Edificación ,Construcción de obras de ingeniería civil,Trabajos especializados para la construcción ,Industrias manufactureras ,Industria alimentaria ,Industria de las bebidas y del tabaco ,Fabricación de insumos textiles y acabado de textiles,"Fabricación de productos textiles, excepto prendas de vestir",Fabricación de prendas de vestir ,"Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",Industria de la madera ,Industria del papel ,Impresión e industrias conexas ,Fabricación de productos derivados del petróleo y del carbón ,Industria química ,Industria del plástico y del hule ,Fabricación de productos a base de minerales no metálicos ,Industrias metálicas básicas ,Fabricación de productos metálicos ,Fabricación de maquinaria y equipo ,"Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos ","Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",Fabricación de equipo de transporte ,"Fabricación de muebles, colchones y persianas",Otras industrias manufactureras ,Year,Month
0,2.1512734680348533,1.129565754212214,0.46050187510902063,2.6431270664420525,-1.0313329672890448,0.282584425944421,0.4538338376166573,0.08427189023765269,2.6176961179828373,2.1210811305030663,7.458538466901965,2.8068718671036885,1.1721371277158443,-1.2590269944324106,7.375238588906474,3.4745203497389854,4.656266568023604,-2.6634412592907997,-3.647656561907564,2.0385926876731686,4.083561898499166,9.571118794531653,1.7355227863974143,1.9063726828014715,0.22401874402586675,-0.4468850188503737,-3.3246842457767656,0.5049469270284934,-28.805392382566232,9.356977506462227,17.657507447483113,7.363585441389864,2.1055318887816643,15.054615163967267,1993,2
1,-0.09400953723296412,0.8325212252177083,1.0315707771463067,4.886645750958318,1.377551751021766,-0.4145282423085206,-0.8228401175455757,0.7650454336363799,0.13719086296433147,0.9475449654706258,-0.5152867465877953,-0.11738181473844866,0.9882117712306737,1.121167964218217,-1.3550541121172044,3.8632007967242865,-3.4500531631356357,0.39913490751248837,0.0765382007899218,0.8697274494934071,1.5289967566158191,-0.4720170256844125,-2.4254281555748713,-0.18928430091371684,-1.3777118538735755,0.07449572056910103,8.674996503479559,-0.24712476353694335,24.124940529547388,-7.209346121451343,-8.382933353802768,1.3597928289603711,3.99891624433395,3.2500781963856085,1993,3
2,0.061273446301179924,0.9900848186020328,1.4332612489083907,-5.891170181909855,0.4954183075266183,0.5958434108697563,0.9465399049154888,-0.7359340931308855,-1.298537156256796,-1.6775364686366534,-12.171424013507803,-2.3531226368510683,1.0572169539318388,-3.030088937896247,1.1467127727569526,-3.009467367604657,-0.09585199800280497,-2.018576088151869,1.4181896157782425,-12.140781772650577,-0.9950065369126793,-1.7889138352521927,3.5540378006761353,-7.193169190365589,1.530757332238708,-1.2772080426658894,-0.3617234513256906,-1.7337779467849646,-14.142453977357683,63.91568590186252,-3.8722542724074827,-0.114816465487666,-1.5745549549839977,18.45161156828141,1993,4
3,1.2555404717319973,-0.13766680415784327,0.10923051608839884,-4.449366849100778,-1.2725576810139416,0.21396170525809222,0.1577618066323172,0.3679628089517495,4.0005557049162865,2.739723023445473,16.566546824309558,10.785716475866947,1.1250075162317685,6.440220795033524,1.9234196983561214,7.54865372349196,5.08569481396528,0.5554982536304154,-1.998206139740144,-3.6905555548989333,0.868072561463129,-12.41220507983699,-4.844762565914184,7.827491694859745,-0.964682941681061,-1.2683353202882164,-0.7676711967012251,1.0510901849165588,20.873855474578228,-29.502460540227048,0.8376946951274666,0.591461695728146,-1.94976162335887,-24.529144283924285,1993,5
4,-1.7750143625658965,0.8205876956184799,0.18393175651121307,7.9620349752816955,2.622358559611948,-0.5176804580615979,-1.054349052486303,0.556587546810583,-1.56603450842987,-1.832444297861191,-1.9321828237607086,-6.811780595803995,-2.519518786840791,-3.4503205600323716,-19.080610081565077,0.761428090267624,2.52864355272433,-1.13428755980588,-0.22665266813896023,-8.521934247201612,-6.181872368774766,10.394513582396003,9.68655783981831,-0.758428042568049,-4.020734864918296,-1.103629439744036,-3.5254873321669544,-0.42371560239766737,-14.457629385071623,8.509855890450812,2.9417113370738157,-11.845304850099335,0.352606861202176,-0.9263212498250017,1993,6
5,-0.1726933235662309,-0.7325553424174847,-0.5867645576376201,-1.980631889235096,2.0023223827392522,0.05948972981004719,-0.1875865057346715,-0.022280645689110035,0.43393009800729576,0.30590368656173705,0.37842242512706736,-1.6744477178482264,0.5152598487587312,0.2920438109448531,1.3173770374251381,-9.174462556099815,-2.609744951268167,-0.03735866099995322,5.77295778540079,0.7512626992165039,4.282883744622934,-1.6466049715104902,-8.399064372264908,-0.8482747945013358,-1.8176867570539712,2.2567859465540074,0.00010307816280530346,-6.7009600202009185,26.30368189713812,11.560314992894739,0.5385055070279865,-2.747551877893639,-3.4396364115287237,7.73713711745454,1993,7
6,-0.02455834074378549,0.010749674862986502,0.11124637135719873,0.29822380843820273,2.4369088975100928,-0.1255606912055951,-0.4794565882536017,0.8572338871117413,0.0886039121281712,-1.1692697520602868,3.296122920636324,1.0726057709994352,-0.28250111352098317,0.6698844858961106,-3.0381886798462876,-10.96815950768557,-2.2538393858836048,0.9518383188944268,-1.2686459430636843,-7.952765363099646,-3.606907292493322,6.187794422175807,9.976505434998796,0.10813785699550493,-8.217927554839788,-1.8112142885496674,-7.633721425491458,13.31225840538377,5.999752647550838,-2.876037676971044,10.553284511632889,-10.346298529634767,7.594636537101773,-3.1827611132769773,1993,8
7,0.23245724744551666,1.4646020186820596,1.5489220135350035,-1.535284113349522,1.8791014345905133,0.9726047590399078,1.093158742140754,0.6572701215724619,1.2801231056934093,-0.023255841110725317,4.619168158684217,1.0472566685160833,-0.07496333332814853,2.051660592143967,7.035659657381066,6.926856351320243,-8.469384179763829,-1.432896240447079,0.18473339437767855,0.002651735522518628,-1.561814317090049,-1.7776744556527557,4.114910319641618,1.5057859878422564,12.40517908549499,2.4201814434471336,14.764314774277242,-3.8110898126341386,-18.93006071135671,-11.248743097466363,-7.364671696413971,7.820146966991004,-11.393571541668578,14.930103115696959,1993,9
8,0.7913304301508939,1.0287720112337695,1.0699853920712377,3.1077216921573836,4.203541884078454,-0.4012547287673196,-0.7952434872396164,0.5735334465263975,0.021089645767480292,-0.14831985472543163,2.954923506540008,-0.7084115278313652,0.47907370998889753,-1.184802737861379,0.7001466497562836,2.225894199533518,13.361200147288788,-3.4222267881323543,6.374687745013152,-16.367930171997656,1.8481992972730676,-1.9040587567178302,-1.2172387389653316,-1.5874762792466246,13.177976730724916,1.167235102888231,-5.87880757964836,-1.3732340408111332,28.86602645974876,-14.8990180129829,-0.3856080922092109,0.6954831184308841,-5.189809758889652,0.6267155780794509,1993,10
9,0.6739313665577118,1.0206640559646374,0.2674158807957294,-0.12539664033098807,4.476419152151734,0.0945880659521503,-0.1470044783042912,0.8629439270289696,3.7579329201720357,3.8243480200713886,5.567666154430162,0.49448096258633,-0.7514369765234341,-2.1182047924194314,10.268412102357804,-3.090243944700133,-25.822847239139403,0.06928795805636323,-5.055610399243305,12.078051374013675,-2.542233622541523,-3.5001550908059675,-4.150206951157753,3.1039238438635985,-8.744614900792014,0.21497115885260598,2.0950221342293407,2.038394590084902,-20.532228040784297,18.09800373805981,-11.802413160783487,0.5658888336446122,4.155467974330729,-2.3526500711822718,1993,11
