,TOTAL,Construcción,    Residencial,    No residencial,Maquinaria y equipo,Nacional,Equipo de transporte,"Maquinaria, equipo y otros bienes",Importado,Equipo de transporte,"Maquinaria, equipo y otros bienes",Year,Month
162,87.2502331526347,95.6228144861331,107.193992096299,87.8091991191088,73.1738906771943,78.3904307580348,58.4748313908884,103.761098204061,69.3642895679559,64.0516865053852,70.0695192951438,2006,7
163,88.5910274412046,98.1680079556878,110.287941928152,89.4637849978237,73.9481993669877,76.2330783247338,57.4424767622158,102.825471791891,72.2346601250054,84.3355066042782,70.5760335466235,2006,8
164,89.5828493540632,97.9647769184147,111.985199330044,88.1428983926426,76.7554508012249,78.1136749898305,57.8720006907859,103.687621819488,75.597142264089,85.9492892566287,73.4220469782809,2006,9
165,88.6553556582223,97.2322386645876,110.568775830541,88.3357205498189,75.5716285590404,76.3787552200818,56.3531902426447,100.46263975264,74.5257627539491,81.2214779742369,74.9363313716149,2006,10
166,88.9483168608354,97.4508345471729,110.276570689509,88.3944414729024,75.9814401743573,79.9721950457559,60.5590510348307,103.923132714489,72.8706068662472,92.9108024843576,69.1121944191268,2006,11
167,90.445089765111,97.4366690741466,110.84435928698,88.8288339005721,77.8927354120834,78.1637138501109,59.9865834569992,98.0929465486276,78.4027959297607,119.293727119635,71.9826359726499,2006,12
168,86.9064479966421,96.2202913962309,103.270147856234,88.5121343722892,74.1864779784145,77.7383046491987,58.8916456653871,102.154022024015,73.2652956478175,84.9143033380918,70.2691835649304,2007,1
169,90.4849727643275,97.6538224367559,107.530220621101,89.820559646144,77.917027150908,79.9582058143915,60.5949708977774,104.35419179391,75.8633033517048,77.1531864911929,74.7090175163926,2007,2
170,90.7884939514645,97.6888992637258,108.627464571268,89.4489802292838,79.1756067896171,82.4611922622197,63.5167933464556,107.461783171267,77.5771486175723,91.6047934287255,75.7987011609257,2007,3
171,91.4916753531409,97.5708317336371,106.32860032472,90.4137094495074,81.6363194636484,81.6166651794586,65.0077149344098,102.203568041355,80.9471264688997,95.7504695637759,77.1226191179085,2007,4
172,90.5235415955133,96.9086826422975,105.204671544916,90.4504084287648,80.2705188068498,82.9422852151,66.8629198678445,103.923371005932,78.8462041341898,95.5098266772827,75.4253205271793,2007,5
173,89.8673292897188,95.3647182164019,104.726764600173,88.6376644020945,80.741987675042,82.9636849042451,68.4678526043853,103.181634919951,79.0058542409402,102.982887902132,74.9146631678361,2007,6
174,91.7660892002105,98.4806152691106,107.37638277948,92.5434316961745,80.3796328874887,83.7813429101402,65.5316545056523,107.192379019776,77.2440203215577,100.901756495253,74.028149177313,2007,7
175,93.5531744443525,100.815444262941,112.632673788826,92.7327406961352,82.4138273802219,86.0864575311017,73.569992749544,106.136852508227,78.9953095078687,98.9549787105085,75.8681406811191,2007,8
176,95.6245199780304,103.00172422486,113.696014956947,96.1130313298371,84.6605539709078,86.2234243659133,70.1106493964079,106.347293328174,82.5561246806818,102.053020910783,78.8853250105217,2007,9
177,96.2998058986386,105.649916844188,117.833640667347,98.0308640104848,82.8470397890031,81.1507967526679,62.7908551165169,102.348204184349,83.6824701767743,130.212827563013,78.3526373976272,2007,10
178,97.3540405741052,106.972309687543,118.840913639291,98.7364267399479,82.6445620450816,80.9123025089158,60.6496421176638,104.157604721582,82.2429850039919,101.878716795022,78.7476277396797,2007,11
179,97.1594714108417,108.758266378449,121.721039606427,100.675184233571,76.3823946054801,76.1254082968294,54.5284790722903,98.77337859827,78.4930120798874,93.4901411603838,77.2915426345626,2007,12
180,97.5220486110506,106.761295488675,108.823804138319,102.262577341167,84.0803019863609,89.7941576828872,79.8131278841745,104.55358201995,83.2807213481238,101.758723389035,78.2417840984441,2008,1
181,100.60282473603,109.455144981716,116.133226629727,103.656838244244,85.6368929471691,86.425660647982,69.349197005616,107.26540666538,88.8653428719345,145.560561680746,79.5580902481206,2008,2
182,97.8266159468565,106.294248219071,113.862081380936,100.723895762377,83.1004126816044,81.7114000804533,65.3959123839864,102.740828654764,84.2731383546596,113.087035604161,79.2809341311838,2008,3
183,98.3911092480377,107.221764281366,114.718624894978,100.620656576914,86.2165287058137,86.1058896743278,71.1154490074573,105.983482747057,85.1425722846783,121.334742711482,78.7998124010665,2008,4
184,101.030824226217,109.21710418371,116.553836220294,102.62876152623,86.9258292571596,85.0751265782595,71.1258689747009,103.535687629373,89.6191313962431,109.367513711894,84.946760781036,2008,5
185,102.655288566485,110.224552436967,117.88577890911,104.311659482342,89.5355141887234,86.1796978060502,75.7601472789572,102.328064220483,90.4473311545028,108.036360287959,87.5680152219718,2008,6
186,102.64891502538,110.342727574436,115.711185594037,107.153734389023,90.3328311539835,85.5422513668025,71.7377416774636,104.779341870035,93.5530354577936,106.688465818715,91.9374353225105,2008,7
187,99.1208237931564,105.846826456103,112.472206141021,102.078031809893,89.1661107072532,88.2055832946512,80.8280075696941,102.646314632696,88.4446147621035,97.6212512097842,86.9855145511663,2008,8
188,96.8789532499677,104.437661913769,109.124441850067,102.413120649683,84.7119540844065,81.8575518081863,65.1354859084847,101.287363190662,85.2107463932215,87.5094612015809,85.0818963633262,2008,9
189,98.2186046718429,107.787061751985,117.927551477816,102.13684735126,84.5281742429397,80.7243539475056,60.0186196899984,105.070622487893,86.5213321614196,115.484397210092,83.7419964048424,2008,10
190,95.2719917410422,103.781594861469,109.796666925699,99.9335528133447,83.4710627229772,83.6055748457543,62.3663402705764,107.738096004913,81.6627332163211,88.12916256123,80.2795887825252,2008,11
191,92.8800027218606,104.441793306672,108.560725503121,102.676321119522,73.75027256728,74.9542931894448,59.4112711611433,89.1127142194033,74.8027383529659,80.4078428195583,75.5387131631228,2008,12
192,90.1049820805558,104.628118355057,96.9156033163741,107.221469227978,65.7028923079546,61.220182974353,41.0456685247352,88.4072118168048,72.4961000081956,43.8323554783741,74.2849188824785,2009,1
193,87.8901751465835,100.200571338391,95.3160001115426,103.195823660848,66.0821011951581,63.3945893725879,44.8970244828717,87.4182106341427,66.9896832350034,61.7267519629609,67.7909192022622,2009,2
194,86.8296674098555,99.9480945679495,97.0835987836805,101.511057095588,64.9745408523096,62.0399469926439,44.505650922054,85.0281945864782,66.2392203939659,70.4998992023055,66.4218758698743,2009,3
195,85.9205312170914,100.823261126109,96.6004560037524,102.993162574987,62.8197246398592,63.670732660179,42.8513254156034,91.1707498433133,61.8092451844074,40.5729852525659,64.3684733163981,2009,4
196,86.6516041002972,102.424496071905,101.331156770794,101.629931905285,61.0836810022187,63.1379390439646,42.7778576441047,90.0181985714966,59.9654346388174,46.733440786366,61.2119386940205,2009,5
197,88.0766205912263,101.685982346261,101.822600541753,100.937027368,65.9860245549117,66.6964884638629,43.7416247069194,97.5268936760824,64.8139942261291,54.9416030318249,66.4406326300616,2009,6
198,88.3329776461153,101.831347833292,104.511846797707,100.802688160032,66.8175042213678,71.273962147806,53.1138029693986,94.3958155117474,63.6803986346954,57.1012276171616,64.8858869620966,2009,7
